Date,Price,Open,High,Low,Vol.,Change %,ISIN
11/01/2021,40.81,44.32,44.83,40.22,174.38K,-7.87%,LU1834988278
10/01/2021,44.29,41.95,45.96,41.95,227.32K,3.94%,LU1834988278
09/01/2021,42.62,38.83,42.9,38.19,181.32K,10.56%,LU1834988278
08/01/2021,38.54,37.85,39.38,37.29,94.92K,2.64%,LU1834988278
07/01/2021,37.56,39.63,40.35,35.62,83.04K,-4.72%,LU1834988278
06/01/2021,39.42,38.78,40.99,38.62,129.83K,2.60%,LU1834988278
05/01/2021,38.42,37.65,39.83,37.6,169.38K,1.95%,LU1834988278
04/01/2021,37.68,39.28,39.49,37.06,94.31K,-3.55%,LU1834988278
03/01/2021,39.06,38.33,40.91,37.4,230.46K,3.48%,LU1834988278
02/01/2021,37.75,35.6,39.0,34.96,162.12K,6.53%,LU1834988278
01/01/2021,35.44,35.65,38.9,34.92,201.35K,0.08%,LU1834988278
12/01/2020,35.4,33.9,36.1,33.4,149.54K,4.59%,LU1834988278
11/01/2020,33.85,25.75,36.0,25.74,230.02K,31.15%,LU1834988278
10/01/2020,25.81,27.97,28.55,24.71,82.21K,-6.62%,LU1834988278
09/01/2020,27.64,30.39,30.69,27.25,186.44K,-8.93%,LU1834988278
08/01/2020,30.35,29.34,32.15,29.15,90.10K,4.35%,LU1834988278
07/01/2020,29.08,31.02,32.08,29.08,60.97K,-5.58%,LU1834988278
06/01/2020,30.81,31.52,35.62,30.69,75.01K,1.08%,LU1834988278
05/01/2020,30.48,28.59,31.65,28.0,178.79K,0.26%,LU1834988278
04/01/2020,30.4,30.0,33.13,27.45,241.48K,-1.30%,LU1834988278
03/01/2020,30.8,37.08,38.23,20.98,274.93K,-15.55%,LU1834988278
02/01/2020,36.47,41.61,43.81,36.13,75.08K,-12.68%,LU1834988278
01/01/2020,41.76,44.94,46.49,41.62,42.68K,-7.70%,LU1834988278
12/01/2019,45.24,44.33,45.72,43.17,25.09K,2.68%,LU1834988278
11/01/2019,44.06,43.99,45.99,43.97,48.43K,0.48%,LU1834988278
10/01/2019,43.85,44.51,45.16,42.27,209.49K,-1.31%,LU1834988278
09/01/2019,44.44,41.96,45.11,41.4,237.14K,6.01%,LU1834988278
08/01/2019,41.92,43.88,43.96,40.03,111.66K,-5.78%,LU1834988278
07/01/2019,44.49,45.88,46.16,44.21,50.98K,-1.59%,LU1834988278
06/01/2019,45.21,42.88,45.78,42.87,47.39K,4.04%,LU1834988278
05/01/2019,43.45,45.92,46.24,42.99,72.71K,-5.87%,LU1834988278
04/01/2019,46.16,46.33,47.86,45.65,64.92K,0.20%,LU1834988278
03/01/2019,46.07,45.4,47.28,44.76,67.52K,2.14%,LU1834988278
02/01/2019,45.1,43.49,45.47,43.35,36.44K,3.13%,LU1834988278
01/01/2019,43.74,40.06,43.74,40.06,106.69K,7.40%,LU1834988278
12/01/2018,40.72,44.4,44.4,39.42,106.83K,-5.61%,LU1834988278
11/01/2018,43.14,44.73,45.4,41.76,87.36K,-5.18%,LU1834988278
10/01/2018,45.49,48.69,49.08,43.09,132.13K,-6.01%,LU1834988278
09/01/2018,48.4,46.2,48.63,44.72,60.93K,5.01%,LU1834988278
08/01/2018,46.1,46.88,47.44,44.71,154.82K,-2.16%,LU1834988278
07/01/2018,47.12,45.61,47.6,45.35,93.86K,2.36%,LU1834988278
06/01/2018,46.03,45.96,46.54,44.63,109.22K,0.89%,LU1834988278
05/01/2018,45.63,44.42,47.87,43.56,295.41K,2.70%,LU1834988278
04/01/2018,44.42,39.69,44.42,39.67,220.60K,11.93%,LU1834988278
03/01/2018,39.69,39.88,39.98,38.72,151.71K,-0.86%,LU1834988278
02/01/2018,40.03,41.69,41.69,38.44,142.85K,-3.46%,LU1834988278
01/01/2018,41.47,41.03,43.2,41.0,130.63K,0.88%,LU1834988278
12/01/2017,41.11,40.43,41.39,40.11,97.13K,2.09%,LU1834988278
11/01/2017,40.27,41.72,42.5,39.49,118.99K,-1.83%,LU1834988278
10/01/2017,41.02,39.32,41.04,39.32,28.25K,3.87%,LU1834988278
09/01/2017,39.49,36.86,39.51,36.67,25.78K,8.19%,LU1834988278
08/01/2017,36.5,37.35,37.76,35.59,72.47K,-1.46%,LU1834988278
07/01/2017,37.04,36.98,37.36,36.12,48.71K,1.20%,LU1834988278
06/01/2017,36.6,39.06,39.06,36.6,143.33K,-5.35%,LU1834988278
05/01/2017,38.67,38.99,40.48,38.37,238.71K,-0.41%,LU1834988278
04/01/2017,38.83,39.55,40.56,38.62,127.01K,-1.30%,LU1834988278
03/01/2017,39.34,38.81,39.43,37.74,207.23K,2.10%,LU1834988278
02/01/2017,38.53,38.69,39.31,37.99,140.20K,0.44%,LU1834988278
01/01/2017,38.36,40.09,41.02,38.36,48.69K,-4.55%,LU1834988278
12/01/2016,40.19,37.37,40.29,36.82,123.19K,9.30%,LU1834988278
11/01/2016,36.77,36.01,37.03,34.17,26.75K,2.74%,LU1834988278
10/01/2016,35.79,35.18,37.0,35.18,117.16K,2.49%,LU1834988278
09/01/2016,34.92,34.71,35.85,33.26,53.72K,1.04%,LU1834988278
08/01/2016,34.56,34.11,35.1,32.66,78.65K,1.80%,LU1834988278
07/01/2016,33.95,35.2,36.11,33.71,51.55K,-3.25%,LU1834988278
06/01/2016,35.09,32.95,35.09,31.73,58.85K,5.03%,LU1834988278
05/01/2016,33.41,33.79,33.97,32.1,51.64K,-1.15%,LU1834988278
04/01/2016,33.8,30.37,34.52,29.65,109.91K,8.06%,LU1834988278
03/01/2016,31.28,31.21,32.86,30.94,142.00K,0.35%,LU1834988278
02/01/2016,31.17,30.63,31.17,26.82,171.93K,2.00%,LU1834988278
01/01/2016,30.56,30.86,30.97,26.44,368.79K,-2.64%,LU1834988278
12/01/2015,31.39,34.73,34.85,29.65,270.27K,-9.43%,LU1834988278
11/01/2015,34.66,33.2,35.39,32.43,85.34K,3.99%,LU1834988278
10/01/2015,33.33,30.68,34.7,30.28,124.92K,11.66%,LU1834988278
09/01/2015,29.85,31.72,32.04,28.61,95.22K,-5.98%,LU1834988278
08/01/2015,31.75,35.19,35.71,29.11,164.81K,-10.03%,LU1834988278
07/01/2015,35.29,35.74,36.52,33.75,158.64K,-0.70%,LU1834988278
06/01/2015,35.54,37.47,37.51,35.54,336.24K,-5.58%,LU1834988278
05/01/2015,37.64,38.52,39.13,37.55,189.49K,-2.41%,LU1834988278
04/01/2015,38.57,34.97,39.64,34.97,310.52K,10.17%,LU1834988278
03/01/2015,35.01,36.37,36.55,33.64,333.22K,-4.32%,LU1834988278
02/01/2015,36.59,33.67,36.59,33.65,485.99K,10.41%,LU1834988278
01/01/2015,33.14,32.63,34.81,30.19,423.33K,2.82%,LU1834988278
12/01/2014,32.23,32.39,34.27,28.85,311.40K,-3.27%,LU1834988278
11/01/2014,33.32,36.01,36.9,32.85,107.01K,-7.24%,LU1834988278
10/01/2014,35.92,38.7,38.74,32.63,159.27K,-8.69%,LU1834988278
09/01/2014,39.34,39.89,40.58,38.5,115.34K,-1.26%,LU1834988278
08/01/2014,39.84,38.85,39.84,38.15,193.07K,1.89%,LU1834988278
07/01/2014,39.1,41.67,42.1,39.1,188.19K,-5.71%,LU1834988278
06/01/2014,41.47,40.36,42.5,39.98,52.75K,3.26%,LU1834988278
05/01/2014,40.16,39.52,40.64,39.32,163.27K,1.88%,LU1834988278
04/01/2014,39.42,37.1,39.51,36.75,133.97K,6.60%,LU1834988278
03/01/2014,36.98,36.59,37.01,35.44,28.84K,0.03%,LU1834988278
02/01/2014,36.97,34.67,37.09,33.96,150.83K,6.48%,LU1834988278
01/01/2014,34.72,36.6,37.28,34.58,73.52K,-4.62%,LU1834988278
12/01/2013,36.4,36.0,36.44,34.38,117.20K,0.50%,LU1834988278
11/01/2013,36.22,36.49,37.1,35.94,164.34K,-0.74%,LU1834988278
10/01/2013,36.49,34.85,36.74,34.14,82.83K,5.07%,LU1834988278
09/01/2013,34.73,34.75,35.42,34.58,112.74K,0.23%,LU1834988278
08/01/2013,34.65,34.01,35.16,33.49,114.96K,2.30%,LU1834988278
07/01/2013,33.87,32.91,34.72,32.52,167.82K,3.67%,LU1834988278
06/01/2013,32.67,34.7,34.89,32.07,129.79K,-6.12%,LU1834988278
05/01/2013,34.8,34.19,35.68,34.07,88.38K,2.35%,LU1834988278
04/01/2013,34.0,34.33,34.33,32.1,78.69K,0.09%,LU1834988278
03/01/2013,33.97,33.43,34.47,33.33,149.73K,1.43%,LU1834988278
02/01/2013,33.49,34.36,34.52,33.07,123.28K,-2.73%,LU1834988278
01/01/2013,34.43,34.57,35.44,34.43,131.96K,1.62%,LU1834988278
12/01/2012,33.88,34.43,34.43,33.88,31.26K,-0.88%,LU1834988278
11/01/2012,34.18,35.03,35.24,33.06,85.33K,-2.06%,LU1834988278
10/01/2012,34.9,35.19,36.07,34.68,44.49K,-1.05%,LU1834988278
09/01/2012,35.27,35.75,36.71,34.91,53.96K,-1.18%,LU1834988278
08/01/2012,35.69,34.58,36.78,34.41,165.19K,3.36%,LU1834988278
07/01/2012,34.53,33.74,35.07,33.11,124.07K,3.97%,LU1834988278
06/01/2012,33.21,31.22,33.23,30.68,265.08K,5.16%,LU1834988278
05/01/2012,31.58,34.37,34.42,31.1,112.93K,-8.54%,LU1834988278
04/01/2012,34.53,35.2,35.68,33.14,167.45K,-1.48%,LU1834988278
03/01/2012,35.05,36.38,37.03,34.52,96.93K,-3.63%,LU1834988278
02/01/2012,36.37,35.18,36.72,34.97,138.44K,4.69%,LU1834988278
01/01/2012,34.74,34.34,35.77,34.05,237.13K,1.91%,LU1834988278
12/01/2011,34.09,32.66,34.09,32.05,188.60K,3.84%,LU1834988278
11/01/2011,32.83,31.35,33.06,29.89,132.67K,0.89%,LU1834988278
10/01/2011,32.54,27.93,33.48,27.93,87.45K,13.94%,LU1834988278
09/01/2011,28.56,29.35,29.73,26.67,188.13K,-2.69%,LU1834988278
08/01/2011,29.35,32.5,32.5,25.98,520.00K,-10.02%,LU1834988278
07/01/2011,32.62,33.45,33.95,32.0,137.21K,-2.51%,LU1834988278
06/01/2011,33.46,34.55,34.57,31.89,205.28K,-3.15%,LU1834988278
05/01/2011,34.55,35.82,35.82,33.17,710.90K,-2.48%,LU1834988278
04/01/2011,35.43,35.67,36.29,34.18,299.25K,0.14%,LU1834988278
03/01/2011,35.38,36.65,36.74,33.2,446.41K,-3.12%,LU1834988278
02/01/2011,36.52,35.32,36.56,35.3,348.65K,5.49%,LU1834988278
01/01/2011,34.62,34.06,35.91,34.02,337.14K,2.49%,LU1834988278
12/01/2010,33.78,31.11,34.18,31.11,224.67K,9.36%,LU1834988278
11/01/2010,30.89,31.0,32.5,30.77,273.85K,0.16%,LU1834988278
10/01/2010,30.84,30.48,30.99,30.18,177.77K,2.19%,LU1834988278
09/01/2010,30.18,29.84,31.53,29.72,144.31K,1.17%,LU1834988278
08/01/2010,29.83,30.73,32.06,29.35,369.91K,-2.00%,LU1834988278
07/01/2010,30.44,28.0,31.12,27.6,186.21K,7.79%,LU1834988278
06/01/2010,28.24,30.35,31.81,28.21,324.01K,-7.80%,LU1834988278
05/01/2010,30.63,33.77,33.8,29.55,615.52K,-9.46%,LU1834988278
04/01/2010,33.83,34.25,35.89,33.83,556.13K,-0.47%,LU1834988278
03/01/2010,33.99,32.02,34.35,31.87,379.17K,6.72%,LU1834988278
02/01/2010,31.85,32.36,33.11,30.87,180.68K,-2.24%,LU1834988278
01/01/2010,32.58,33.88,35.04,32.35,448.75K,-2.13%,LU1834988278
12/01/2009,33.29,31.7,33.67,31.65,351.56K,6.22%,LU1834988278
11/01/2009,31.34,31.18,33.22,30.9,285.91K,1.06%,LU1834988278
10/01/2009,31.01,30.83,32.48,29.5,339.76K,1.71%,LU1834988278
09/01/2009,30.49,31.5,32.83,30.12,444.98K,-3.18%,LU1834988278
08/01/2009,31.49,30.42,32.02,29.93,86.31K,2.67%,LU1834988278
07/01/2009,30.67,29.89,31.46,27.79,374.76K,3.72%,LU1834988278
06/01/2009,29.57,31.52,32.57,28.87,459.60K,-5.01%,LU1834988278
05/01/2009,31.13,28.58,31.31,28.58,774.13K,8.96%,LU1834988278
04/01/2009,28.57,26.11,28.57,25.81,234.68K,8.55%,LU1834988278
03/01/2009,26.32,25.79,27.0,24.1,93.97K,1.04%,LU1834988278
02/01/2009,26.05,27.12,29.75,26.0,117.02K,-6.56%,LU1834988278
01/01/2009,27.88,27.43,30.23,25.69,140.33K,3.95%,LU1834988278
12/01/2008,26.82,29.58,29.58,25.7,189.98K,-9.33%,LU1834988278
11/01/2008,29.58,30.26,32.25,26.5,103.27K,1.44%,LU1834988278
10/01/2008,29.16,32.59,32.59,24.87,168.06K,-9.27%,LU1834988278
09/01/2008,32.14,38.93,38.93,30.84,53.15K,-17.97%,LU1834988278
08/01/2008,39.18,37.81,39.18,36.66,170.32K,2.65%,LU1834988278
07/01/2008,38.17,42.88,42.88,37.53,111.47K,-11.13%,LU1834988278
06/01/2008,42.95,45.07,45.07,41.68,143.40K,-5.81%,LU1834988278
05/01/2008,45.6,43.47,47.1,43.37,227.84K,10.65%,LU1834988278
04/01/2008,41.21,37.58,41.26,37.58,49.24K,13.40%,LU1834988278
03/01/2008,36.34,39.13,39.7,36.34,10.56K,-9.04%,LU1834988278
02/01/2008,39.95,38.58,40.1,38.06,16.96K,4.44%,LU1834988278
01/01/2008,38.25,44.51,45.66,37.34,103.11K,-14.83%,LU1834988278
12/01/2007,44.91,43.66,44.91,43.32,17.22K,4.93%,LU1834988278
11/01/2007,42.8,44.63,45.49,42.26,89.01K,-5.46%,LU1834988278
10/01/2007,45.27,43.37,45.71,42.92,162.63K,4.19%,LU1834988278
09/01/2007,43.45,43.49,44.52,42.41,73.49K,-0.57%,LU1834988278
08/01/2007,43.7,44.12,44.31,40.19,85.83K,-1.00%,LU1834988278
07/01/2007,44.14,46.51,48.04,44.14,88.56K,-4.75%,LU1834988278
06/01/2007,46.34,43.46,46.34,43.37,40.63K,7.09%,LU1834988278
05/01/2007,43.27,41.7,44.04,41.7,72.00K,3.94%,LU1834988278
04/01/2007,41.63,40.6,41.63,40.41,10.41K,2.59%,LU1834988278
03/01/2007,40.58,39.12,40.58,39.12,0.02K,3.15%,LU1834988278
02/01/2007,39.34,39.48,40.45,39.34,0.14K,-1.94%,LU1834988278
08/01/2025,46.33,44.76,46.49,44.36,10.31K,3.09%,LU1834988609
07/01/2025,44.94,45.6,45.97,44.31,9.43K,-0.97%,LU1834988609
06/01/2025,45.38,46.74,47.21,44.81,7.99K,-2.69%,LU1834988609
05/01/2025,46.64,45.38,47.5,44.33,60.91K,3.30%,LU1834988609
04/01/2025,45.15,45.29,45.44,40.47,20.42K,0.32%,LU1834988609
03/01/2025,45.01,44.74,45.27,43.44,47.29K,0.96%,LU1834988609
02/01/2025,44.58,41.74,44.58,41.47,43.09K,6.72%,LU1834988609
01/01/2025,41.77,39.92,42.02,39.65,18.56K,5.37%,LU1834988609
12/01/2024,39.64,40.89,41.63,39.17,32.01K,-3.19%,LU1834988609
11/01/2024,40.94,39.81,41.01,39.06,32.48K,2.85%,LU1834988609
10/01/2024,39.81,39.51,41.05,38.89,6.58K,1.14%,LU1834988609
09/01/2024,39.36,38.5,39.92,38.5,13.60K,2.33%,LU1834988609
08/01/2024,38.47,36.95,38.53,35.6,5.19K,4.43%,LU1834988609
07/01/2024,36.83,35.74,36.89,35.28,19.40K,4.39%,LU1834988609
06/01/2024,35.28,35.38,36.01,34.57,45.80K,0.24%,LU1834988609
05/01/2024,35.2,33.13,35.2,33.13,21.54K,6.10%,LU1834988609
04/01/2024,33.17,33.65,33.9,32.1,0.10K,-1.43%,LU1834988609
03/01/2024,33.65,32.9,33.67,32.53,14.07K,2.58%,LU1834988609
02/01/2024,32.81,33.81,33.81,32.28,8.05K,-2.34%,LU1834988609
01/01/2024,33.6,33.08,34.31,33.08,35.93K,2.11%,LU1834988609
12/01/2023,32.9,32.99,33.63,32.51,33.83K,0.08%,LU1834988609
11/01/2023,32.88,31.13,32.88,31.1,9.98K,5.83%,LU1834988609
10/01/2023,31.07,31.97,32.31,30.57,52.01K,-2.71%,LU1834988609
09/01/2023,31.93,31.84,33.47,31.65,19.83K,0.33%,LU1834988609
08/01/2023,31.83,32.12,32.17,30.58,6.26K,-0.96%,LU1834988609
07/01/2023,32.13,32.61,32.79,31.22,11.43K,-0.97%,LU1834988609
06/01/2023,32.45,33.33,33.69,31.51,49.03K,-2.57%,LU1834988609
05/01/2023,33.31,35.31,35.31,33.22,31.79K,-6.04%,LU1834988609
04/01/2023,35.44,34.94,36.08,34.75,106.02K,1.69%,LU1834988609
03/01/2023,34.85,34.33,34.85,33.49,7.48K,1.75%,LU1834988609
02/01/2023,34.26,32.56,34.54,32.37,24.47K,5.03%,LU1834988609
01/01/2023,32.62,30.64,32.83,30.64,1.14K,6.95%,LU1834988609
12/01/2022,30.5,32.43,32.68,30.3,4.23K,-4.67%,LU1834988609
11/01/2022,31.99,31.82,32.67,31.42,16.08K,0.95%,LU1834988609
10/01/2022,31.69,30.42,31.92,29.85,44.66K,3.99%,LU1834988609
09/01/2022,30.48,34.85,35.0,30.45,45.43K,-12.80%,LU1834988609
08/01/2022,34.95,36.26,36.63,34.71,46.57K,-3.16%,LU1834988609
07/01/2022,36.09,36.23,37.4,35.65,36.14K,-0.72%,LU1834988609
06/01/2022,36.35,37.78,37.78,35.24,45.49K,-3.34%,LU1834988609
05/01/2022,37.6,36.6,37.81,35.4,73.55K,2.12%,LU1834988609
04/01/2022,36.83,35.99,37.88,35.99,59.35K,2.21%,LU1834988609
03/01/2022,36.03,35.33,36.53,32.42,117.18K,2.24%,LU1834988609
02/01/2022,35.24,36.75,37.83,34.74,40.59K,-4.27%,LU1834988609
01/01/2022,36.81,35.74,37.09,34.77,127.36K,3.37%,LU1834988609
12/01/2021,35.61,34.28,35.79,33.95,76.37K,4.21%,LU1834988609
11/01/2021,34.17,33.94,35.77,33.83,10.86K,0.57%,LU1834988609
10/01/2021,33.97,34.85,35.52,33.71,31.31K,-3.41%,LU1834988609
09/01/2021,35.17,36.86,37.03,35.03,12.57K,-4.06%,LU1834988609
08/01/2021,36.67,36.01,37.4,35.83,5.54K,2.36%,LU1834988609
07/01/2021,35.82,36.15,36.88,35.23,19.32K,-0.60%,LU1834988609
06/01/2021,36.03,35.35,36.61,35.23,34.64K,2.46%,LU1834988609
05/01/2021,35.17,34.99,35.66,34.42,69.44K,1.37%,LU1834988609
04/01/2021,34.69,34.56,34.88,33.78,54.70K,0.76%,LU1834988609
03/01/2021,34.44,31.42,34.72,31.34,12.07K,10.69%,LU1834988609
02/01/2021,31.11,31.92,32.94,31.01,10.52K,-2.12%,LU1834988609
01/01/2021,31.78,31.15,32.72,31.08,80.59K,2.52%,LU1834988609
12/01/2020,31.0,31.52,32.11,30.28,23.91K,-1.15%,LU1834988609
11/01/2020,31.36,28.08,31.9,28.08,111.84K,11.80%,LU1834988609
10/01/2020,28.06,28.92,30.0,27.85,52.36K,-1.96%,LU1834988609
09/01/2020,28.61,29.88,30.47,28.32,92.20K,-3.96%,LU1834988609
08/01/2020,29.8,29.58,31.24,29.52,24.70K,0.71%,LU1834988609
07/01/2020,29.58,31.31,32.54,29.58,6.48K,-5.57%,LU1834988609
06/01/2020,31.33,31.19,32.53,30.1,3.13K,2.52%,LU1834988609
05/01/2020,30.56,28.71,30.74,28.71,11.01K,3.59%,LU1834988609
04/01/2020,29.5,27.69,30.03,27.69,31.62K,3.84%,LU1834988609
03/01/2020,28.41,33.27,33.88,24.08,27.10K,-13.28%,LU1834988609
02/01/2020,32.76,35.37,37.5,32.76,14.79K,-6.96%,LU1834988609
01/01/2020,35.21,35.35,36.17,35.15,13.18K,-0.83%,LU1834988609
12/01/2019,35.51,36.83,36.83,35.35,18.58K,-3.41%,LU1834988609
11/01/2019,36.76,36.7,36.94,35.92,22.43K,0.31%,LU1834988609
10/01/2019,36.65,36.18,37.74,35.06,24.50K,1.61%,LU1834988609
09/01/2019,36.06,34.51,36.18,34.31,15.06K,4.64%,LU1834988609
08/01/2019,34.47,34.33,34.47,32.72,18.03K,0.75%,LU1834988609
07/01/2019,34.21,34.18,35.05,33.22,20.11K,0.68%,LU1834988609
06/01/2019,33.98,33.31,34.64,33.26,17.90K,1.75%,LU1834988609
05/01/2019,33.4,34.28,34.47,32.84,130.16K,-3.03%,LU1834988609
04/01/2019,34.44,34.49,35.08,33.99,28.45K,-0.10%,LU1834988609
03/01/2019,34.47,32.89,35.28,32.75,49.58K,4.90%,LU1834988609
02/01/2019,32.87,32.76,33.67,32.24,21.07K,-0.06%,LU1834988609
01/01/2019,32.88,33.41,34.53,32.67,44.98K,-2.42%,LU1834988609
12/01/2018,33.7,35.87,35.87,32.96,35.98K,-5.56%,LU1834988609
11/01/2018,35.69,33.09,35.69,33.09,26.49K,9.20%,LU1834988609
10/01/2018,32.68,32.49,32.99,31.69,16.24K,0.11%,LU1834988609
09/01/2018,32.65,32.77,33.19,31.96,46.25K,0.09%,LU1834988609
08/01/2018,32.62,34.85,35.02,32.61,22.10K,-6.73%,LU1834988609
07/01/2018,34.97,33.65,35.35,33.5,73.96K,3.42%,LU1834988609
06/01/2018,33.81,34.13,35.1,33.77,69.10K,-0.06%,LU1834988609
05/01/2018,33.83,36.24,36.24,33.81,162.81K,-6.74%,LU1834988609
04/01/2018,36.28,33.58,36.33,33.58,35.98K,7.24%,LU1834988609
03/01/2018,33.83,34.4,35.05,33.03,63.20K,-2.39%,LU1834988609
02/01/2018,34.66,36.5,36.65,33.46,43.58K,-5.12%,LU1834988609
01/01/2018,36.53,37.1,37.94,36.53,38.55K,-1.27%,LU1834988609
12/01/2017,37.0,36.46,37.73,36.46,19.02K,0.98%,LU1834988609
11/01/2017,36.64,37.52,37.52,35.88,211.93K,-1.64%,LU1834988609
10/01/2017,37.25,37.29,37.45,36.8,32.55K,-0.27%,LU1834988609
09/01/2017,37.35,37.39,37.5,36.54,72.41K,-0.08%,LU1834988609
08/01/2017,37.38,38.52,39.01,36.73,23.15K,-2.78%,LU1834988609
07/01/2017,38.45,37.78,38.98,37.12,27.02K,2.56%,LU1834988609
06/01/2017,37.49,39.91,39.91,37.49,29.87K,-5.57%,LU1834988609
05/01/2017,39.7,37.78,39.92,37.78,36.55K,6.18%,LU1834988609
04/01/2017,37.39,38.33,38.33,37.19,24.97K,-2.32%,LU1834988609
03/01/2017,38.28,37.11,38.29,37.03,45.37K,3.71%,LU1834988609
02/01/2017,36.91,35.59,37.52,35.29,14.76K,3.53%,LU1834988609
01/01/2017,35.65,37.15,38.12,35.65,30.78K,-3.12%,LU1834988609
12/01/2016,36.8,34.47,37.08,34.11,10.38K,6.51%,LU1834988609
11/01/2016,34.55,35.74,35.74,34.14,24.41K,-4.72%,LU1834988609
10/01/2016,36.26,36.94,36.94,34.93,14.75K,-1.41%,LU1834988609
09/01/2016,36.78,37.37,37.78,36.01,10.69K,-1.29%,LU1834988609
08/01/2016,37.26,37.77,38.22,36.66,26.84K,-0.43%,LU1834988609
07/01/2016,37.42,37.77,37.89,35.81,73.13K,-0.45%,LU1834988609
06/01/2016,37.59,40.16,40.16,34.53,58.28K,-6.66%,LU1834988609
05/01/2016,40.27,38.7,40.79,37.67,23.89K,4.25%,LU1834988609
04/01/2016,38.63,38.78,40.08,37.55,19.66K,-2.10%,LU1834988609
03/01/2016,39.46,39.8,40.77,38.96,69.96K,0.28%,LU1834988609
02/01/2016,39.35,40.87,41.31,36.0,25.93K,-3.88%,LU1834988609
01/01/2016,40.94,41.19,41.5,37.83,46.16K,-2.59%,LU1834988609
12/01/2015,42.03,44.44,44.48,40.01,25.33K,-6.52%,LU1834988609
11/01/2015,44.96,43.44,45.01,42.69,52.40K,3.93%,LU1834988609
10/01/2015,43.26,38.99,43.45,38.13,34.20K,8.39%,LU1834988609
09/01/2015,39.91,41.87,43.13,39.18,115.62K,-5.92%,LU1834988609
08/01/2015,42.42,46.38,47.56,39.89,31.76K,-8.38%,LU1834988609
07/01/2015,46.3,44.56,47.75,42.56,43.57K,4.89%,LU1834988609
06/01/2015,44.14,44.87,46.34,43.18,22.81K,-1.91%,LU1834988609
05/01/2015,45.0,43.56,45.96,42.8,83.99K,2.65%,LU1834988609
04/01/2015,43.84,43.15,45.16,43.0,83.44K,1.81%,LU1834988609
03/01/2015,43.06,43.47,43.74,42.37,69.91K,-0.37%,LU1834988609
02/01/2015,43.22,40.86,43.22,40.68,151.78K,4.50%,LU1834988609
01/01/2015,41.36,37.26,41.94,35.98,159.11K,10.56%,LU1834988609
12/01/2014,37.41,38.14,39.3,36.13,51.43K,-3.01%,LU1834988609
11/01/2014,38.57,35.22,38.57,34.73,67.70K,9.20%,LU1834988609
10/01/2014,35.32,35.06,35.32,30.9,87.69K,0.63%,LU1834988609
09/01/2014,35.1,34.72,35.37,34.06,9.18K,1.30%,LU1834988609
08/01/2014,34.65,34.44,34.67,32.71,79.61K,0.79%,LU1834988609
07/01/2014,34.38,35.15,35.28,33.83,18.84K,-1.24%,LU1834988609
06/01/2014,34.81,35.05,35.72,34.54,136.05K,-0.14%,LU1834988609
05/01/2014,34.86,34.14,34.94,34.14,46.83K,2.38%,LU1834988609
04/01/2014,34.05,33.33,34.05,32.03,89.36K,2.47%,LU1834988609
03/01/2014,33.23,33.54,34.03,32.08,20.70K,-2.35%,LU1834988609
02/01/2014,34.03,32.74,34.63,32.08,74.95K,2.56%,LU1834988609
01/01/2014,33.18,33.7,34.74,32.72,71.09K,-0.87%,LU1834988609
12/01/2013,33.47,32.75,33.61,31.69,37.44K,1.64%,LU1834988609
11/01/2013,32.93,33.07,33.13,32.42,61.05K,0.76%,LU1834988609
10/01/2013,32.68,30.86,33.06,30.85,385.25K,6.52%,LU1834988609
09/01/2013,30.68,28.91,30.8,28.64,42.42K,8.60%,LU1834988609
08/01/2013,28.25,27.77,28.53,27.25,19.95K,2.50%,LU1834988609
07/01/2013,27.56,26.48,27.63,26.34,16.98K,4.67%,LU1834988609
06/01/2013,26.33,26.3,26.64,25.05,130.57K,-0.94%,LU1834988609
05/01/2013,26.58,26.9,28.03,26.58,68.65K,-1.48%,LU1834988609
04/01/2013,26.98,26.44,27.17,25.46,234.51K,3.97%,LU1834988609
03/01/2013,25.95,24.26,26.62,24.26,273.59K,7.05%,LU1834988609
02/01/2013,24.24,25.45,25.52,23.67,66.01K,-4.75%,LU1834988609
01/01/2013,25.45,24.61,25.86,24.61,101.49K,4.86%,LU1834988609
12/01/2012,24.27,24.63,25.02,24.27,48.53K,-1.34%,LU1834988609
11/01/2012,24.6,25.26,25.26,23.93,103.92K,-1.28%,LU1834988609
10/01/2012,24.92,26.49,26.71,24.87,27.25K,-5.68%,LU1834988609
09/01/2012,26.42,26.63,27.35,26.42,64.71K,-0.71%,LU1834988609
08/01/2012,26.61,26.35,27.29,25.86,100.14K,2.19%,LU1834988609
07/01/2012,26.04,25.72,26.8,25.07,64.67K,1.40%,LU1834988609
06/01/2012,25.68,23.83,25.68,23.68,141.16K,7.85%,LU1834988609
05/01/2012,23.81,24.24,24.98,23.74,71.26K,-2.14%,LU1834988609
04/01/2012,24.33,25.17,25.58,23.94,152.19K,-3.68%,LU1834988609
03/01/2012,25.26,25.05,25.67,24.65,63.05K,0.56%,LU1834988609
02/01/2012,25.12,25.14,25.65,25.06,83.74K,0.52%,LU1834988609
01/01/2012,24.99,25.7,26.1,24.85,123.28K,-2.23%,LU1834988609
12/01/2011,25.56,25.31,25.56,24.83,51.43K,0.27%,LU1834988609
11/01/2011,25.49,24.76,25.73,23.72,55.40K,0.08%,LU1834988609
10/01/2011,25.47,24.08,25.9,23.97,77.50K,4.60%,LU1834988609
